0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.5574524402618408,0.48118987679481506,-0.9923769235610962,0.9999473690986633,0.5852831602096558,0.4260016977787018,-0.9218401908874512,0.9998729228973389,0.604110836982727,0.4260515868663788,-0.9217767715454102,0.9999148845672607,0.6204306483268738,0.4283982515335083,-0.9219189882278442,0.9998776912689209,0.5300636887550354,0.4287843108177185,-0.9154413342475891,0.9998498558998108,0.5127697587013245,0.43173760175704956,-0.9145474433898926,0.999883234500885,0.5022090673446655,0.43615373969078064,-0.914928138256073,0.999841034412384,0.6441425085067749,0.47052431106567383,-0.520870566368103,0.9999030232429504,0.49039316177368164,0.4800616502761841,-0.4733460545539856,0.9998969435691833,0.5964286923408508,0.5563942193984985,-0.8461740612983704,0.9999197721481323,0.5265672206878662,0.5634196996688843,-0.8338738679885864,0.9999141693115234,0.8053097724914551,0.8939729332923889,-0.30575093626976013,0.9984585046768188,0.3387565612792969,0.8443658351898193,-0.3484935760498047,0.9987128973007202,0.911620020866394,1.2760761976242065,-0.4505468010902405,0.14073118567466736,0.16324850916862488,1.096395492553711,-0.5003425478935242,0.3681693375110626,0.9389850497245789,1.6374530792236328,-1.0013014078140259,0.12752991914749146,0.12421609461307526,1.501099705696106,-1.2251032590866089,0.16749460995197296,0.9868118166923523,1.7592850923538208,-1.1381703615188599,0.13354282081127167,0.08620323240756989,1.605288028717041,-1.3930466175079346,0.1631547510623932,0.9279295802116394,1.7717496156692505,-1.1906682252883911,0.1771472543478012,0.15014664828777313,1.614844799041748,-1.4662445783615112,0.2273450791835785,0.903251051902771,1.7235782146453857,-1.0487501621246338,0.1763915866613388,0.16708840429782867,1.577857255935669,-1.283340573310852,0.23393595218658447,0.6977630853652954,1.6396349668502808,-0.04292771965265274,0.0008358090417459607,0.39967983961105347,1.625421404838562,0.049282800406217575,0.0009593343711458147,0.6845773458480835,2.2995474338531494,0.1780189573764801,0.0002951812348328531,0.3943313956260681,2.285223960876465,0.2562026381492615,0.00012778605741914362,0.6881725788116455,2.845679521560669,1.0056918859481812,1.5055976291478146e-05,0.4027719497680664,2.8376169204711914,0.9127090573310852,2.733369001362007e-06,0.6980948448181152,2.957526445388794,1.0498416423797607,1.56811856868444e-05,0.395009309053421,2.945901393890381,0.9558078646659851,6.436900548578706e-06,0.629835844039917,3.019667625427246,0.40663328766822815,2.3418298951582983e-05,0.45263251662254333,3.021446704864502,0.2792899012565613,2.4292172383866273e-05
0.5573115944862366,0.4818743169307709,-0.9924497604370117,0.9999504685401917,0.5850053429603577,0.42678895592689514,-0.9224327206611633,0.999879777431488,0.6037963032722473,0.426856130361557,-0.9223757982254028,0.9999192953109741,0.620333194732666,0.4291892647743225,-0.9225120544433594,0.9998843669891357,0.5297015309333801,0.42966583371162415,-0.9161173105239868,0.9998570084571838,0.5124476552009583,0.43264371156692505,-0.9152473211288452,0.9998884201049805,0.5019354224205017,0.43692702054977417,-0.9156368374824524,0.9998475909233093,0.6439756155014038,0.4708302915096283,-0.5226829648017883,0.9999074935913086,0.48942551016807556,0.4803694188594818,-0.4769076406955719,0.9999009966850281,0.5963156819343567,0.5568637847900391,-0.8462357521057129,0.9999247789382935,0.5260928869247437,0.56358402967453,-0.834098219871521,0.9999188184738159,0.8052892684936523,0.8939070105552673,-0.3041039705276489,0.998563289642334,0.33767908811569214,0.8438414931297302,-0.35483676195144653,0.9987772703170776,0.9112676382064819,1.2885268926620483,-0.40627604722976685,0.13686756789684296,0.16429562866687775,1.1005282402038574,-0.5006760358810425,0.3522006869316101,0.936054527759552,1.6402969360351562,-0.9050498008728027,0.11947037279605865,0.1265864372253418,1.4976803064346313,-1.2166264057159424,0.15833641588687897,0.9834315180778503,1.760872721672058,-1.0258798599243164,0.1259615272283554,0.08811359107494354,1.5997772216796875,-1.3775787353515625,0.15533185005187988,0.9264548420906067,1.7744166851043701,-1.0798046588897705,0.17062248289585114,0.15085150301456451,1.6126768589019775,-1.451804757118225,0.21955953538417816,0.9016518592834473,1.725211262702942,-0.9507415890693665,0.1701260656118393,0.16768833994865417,1.5757598876953125,-1.274647831916809,0.22644217312335968,0.6973896622657776,1.638624906539917,-0.04047121852636337,0.0008023735135793686,0.3982752561569214,1.6232432126998901,0.04701695963740349,0.0009203474037349224,0.6823732852935791,2.301684617996216,0.21833840012550354,0.00027193015557713807,0.38830307126045227,2.286288261413574,0.24898752570152283,0.00011726716184057295,0.6844881772994995,2.848159074783325,1.1122981309890747,1.3933989976067096e-05,0.3941100239753723,2.8414247035980225,0.9510473012924194,2.508242232579505e-06,0.693988025188446,2.9599127769470215,1.166441798210144,1.4605103388021234e-05,0.386339008808136,2.950507402420044,1.0025217533111572,5.912634151172824e-06,0.625720202922821,3.0249321460723877,0.5530247688293457,2.181053059757687e-05,0.44266271591186523,3.0269079208374023,0.3301653563976288,2.2423095288104378e-05
0.5565450191497803,0.4825482666492462,-0.9493024945259094,0.9999530911445618,0.5841386914253235,0.42743152379989624,-0.8858311772346497,0.9998859167098999,0.6027811765670776,0.4275045394897461,-0.8856319189071655,0.9999231696128845,0.6198097467422485,0.4297948181629181,-0.8857465982437134,0.9998906254768372,0.5289175510406494,0.43041592836380005,-0.8778485059738159,0.9998636245727539,0.511919379234314,0.43337175250053406,-0.8769829869270325,0.9998928904533386,0.5016195774078369,0.43752336502075195,-0.8773103952407837,0.9998539090156555,0.6432310342788696,0.47109776735305786,-0.5129724740982056,0.9999121427536011,0.48888659477233887,0.48060497641563416,-0.4609462320804596,0.9999047517776489,0.5958359241485596,0.55708909034729,-0.8132023811340332,0.9999292492866516,0.5255173444747925,0.563005268573761,-0.7987071871757507,0.999923050403595,0.8049542307853699,0.8934571743011475,-0.30547213554382324,0.9986638426780701,0.33707988262176514,0.8435943126678467,-0.3452996611595154,0.9988327026367188,0.9150986671447754,1.291331171989441,-0.41564059257507324,0.13633757829666138,0.16445595026016235,1.100321650505066,-0.45972761511802673,0.33778002858161926,0.9363614916801453,1.637566328048706,-0.9163267016410828,0.11497311294078827,0.11318007856607437,1.4951523542404175,-1.1142010688781738,0.15046954154968262,0.9822290539741516,1.7563687562942505,-1.0373141765594482,0.12278314679861069,0.08751196414232254,1.5976611375808716,-1.2578279972076416,0.14961913228034973,0.9227304458618164,1.769188642501831,-1.0879923105239868,0.1708986908197403,0.14895570278167725,1.6095908880233765,-1.332700490951538,0.21495071053504944,0.8985678553581238,1.7208670377731323,-0.960793673992157,0.17080259323120117,0.16619272530078888,1.5735036134719849,-1.1723839044570923,0.2223791778087616,0.697379469871521,1.637724757194519,-0.04058735817670822,0.000761547067668289,0.39788973331451416,1.6231039762496948,0.04722652584314346,0.0008725268999114633,0.680863082408905,2.303771495819092,0.15429458022117615,0.00024982038303278387,0.3850588798522949,2.285889148712158,0.17909498512744904,0.00010743605525931343,0.6802473068237305,2.853355884552002,0.932964026927948,1.2800465810869355e-05,0.38842400908470154,2.8420217037200928,0.7522518634796143,2.285440814375761e-06,0.689629852771759,2.9649722576141357,0.9770554304122925,1.3523736924980767e-05,0.3803890645503998,2.95119309425354,0.7921817898750305,5.397197583079105e-06,0.620335042476654,3.0289816856384277,0.40912681818008423,2.0095982108614407e-05,0.4348543584346771,3.0267159938812256,0.15563902258872986,2.0508547095232643e-05
0.555255115032196,0.4827321469783783,-0.9552410244941711,0.9999533891677856,0.5829290151596069,0.42791423201560974,-0.8914648294448853,0.9998858571052551,0.601677656173706,0.4282461106777191,-0.8913019895553589,0.9999239444732666,0.619134783744812,0.43025410175323486,-0.8913829922676086,0.9998914003372192,0.5273823738098145,0.4307820200920105,-0.880447506904602,0.9998638033866882,0.5108799338340759,0.43381133675575256,-0.8796470761299133,0.9998939633369446,0.5008401870727539,0.43793419003486633,-0.8799540400505066,0.9998547434806824,0.642530083656311,0.4713764190673828,-0.5119897723197937,0.9999135136604309,0.4881606101989746,0.4806700050830841,-0.4668547213077545,0.9999068379402161,0.5950019359588623,0.5573369264602661,-0.818392276763916,0.9999309182167053,0.5242780447006226,0.5625357031822205,-0.802489161491394,0.9999249577522278,0.8043808937072754,0.8919509649276733,-0.27912604808807373,0.9987376928329468,0.33658909797668457,0.8422540426254272,-0.34438830614089966,0.9988934993743896,0.9147186279296875,1.2912160158157349,-0.35607361793518066,0.13539589941501617,0.16426058113574982,1.0967600345611572,-0.37784695625305176,0.3342403173446655,0.931179404258728,1.6351948976516724,-0.8236030340194702,0.10718914121389389,0.1232982724905014,1.4935632944107056,-0.9150723218917847,0.1418003886938095,0.9718649983406067,1.753349781036377,-0.9361716508865356,0.11499974131584167,0.09428253024816513,1.5959726572036743,-1.0507664680480957,0.14147761464118958,0.9088327288627625,1.7659462690353394,-0.9944649934768677,0.162490576505661,0.153311088681221,1.6082192659378052,-1.131703495979309,0.20584209263324738,0.8875974416732788,1.718608021736145,-0.8712886571884155,0.16222456097602844,0.16888593137264252,1.5711654424667358,-0.9719136953353882,0.21283763647079468,0.6971756219863892,1.6354378461837769,-0.03274333477020264,0.0007252673385664821,0.3950812816619873,1.6220194101333618,0.039706744253635406,0.0008326679235324264,0.6785069704055786,2.30107045173645,-0.0810045525431633,0.00023429217981174588,0.38594353199005127,2.27294921875,-0.16025550663471222,0.00010016690794145688,0.6761959195137024,2.8527374267578125,0.5224884748458862,1.205822809424717e-05,0.38743531703948975,2.84186053276062,0.24798056483268738,2.1453070075949654e-06,0.6850744485855103,2.964095115661621,0.5446317791938782,1.2884856005257461e-05,0.37908050417900085,2.950585126876831,0.2654635012149811,5.0676026148721576e-06,0.6141859292984009,3.0282366275787354,-0.10729660093784332,1.924437310663052e-05,0.4307487905025482,3.0191476345062256,-0.4311865270137787,1.9431043256190605e-05
0.5542076826095581,0.48333901166915894,-0.941466212272644,0.9999535083770752,0.5819728970527649,0.4285035729408264,-0.8725074529647827,0.9998860955238342,0.6006950736045837,0.42880600690841675,-0.8724850416183472,0.9999245405197144,0.6184970140457153,0.4307439923286438,-0.8726732134819031,0.9998922944068909,0.5260812044143677,0.4314398765563965,-0.8677272796630859,0.9998639822006226,0.509939432144165,0.4343731999397278,-0.8669208288192749,0.9998947978019714,0.4999883770942688,0.4382816255092621,-0.8673888444900513,0.9998558163642883,0.6418435573577881,0.4714069664478302,-0.4759686589241028,0.9999145269393921,0.48709073662757874,0.4806216061115265,-0.4421413540840149,0.9999086260795593,0.5944035649299622,0.5574223399162292,-0.7956613302230835,0.999932050704956,0.5230560898780823,0.5621606111526489,-0.7856539487838745,0.9999259114265442,0.80426424741745,0.8908258676528931,-0.23374219238758087,0.9987906217575073,0.33662092685699463,0.8393688201904297,-0.31739991903305054,0.9989444613456726,0.9146027565002441,1.291307806968689,-0.3240179717540741,0.13380883634090424,0.16435495018959045,1.0802991390228271,-0.35801297426223755,0.33508360385894775,0.9305925369262695,1.6347757577896118,-0.8002904057502747,0.09928745031356812,0.11254209280014038,1.4916695356369019,-0.8985137939453125,0.13412225246429443,0.9713265299797058,1.7543917894363403,-0.9034628868103027,0.1069381982088089,0.07615941762924194,1.5938996076583862,-1.028300166130066,0.13392427563667297,0.9085490107536316,1.7672531604766846,-0.9650954008102417,0.15302692353725433,0.13050249218940735,1.6073272228240967,-1.1115823984146118,0.1972409188747406,0.887495219707489,1.7184919118881226,-0.8489336967468262,0.1525280624628067,0.1468803584575653,1.568859577178955,-0.9561657905578613,0.203795924782753,0.6966477632522583,1.6341471672058105,-0.030054664239287376,0.000694860122166574,0.3904964327812195,1.6165854930877686,0.03696568310260773,0.0007999833323992789,0.6731022596359253,2.298811435699463,-0.13149207830429077,0.00022402293689083308,0.3848063349723816,2.263284921646118,-0.17434419691562653,9.527549991616979e-05,0.6676700711250305,2.8518574237823486,0.4634729027748108,1.185439668915933e-05,0.3818976581096649,2.8374834060668945,0.22102797031402588,2.1214400476310402e-06,0.6765674352645874,2.9617371559143066,0.4836007058620453,1.2667112969211303e-05,0.3733774423599243,2.947176456451416,0.23625287413597107,4.9865111577673815e-06,0.6031994223594666,3.025190830230713,-0.17928370833396912,1.9244605937274173e-05,0.42095503211021423,3.0102462768554688,-0.46351081132888794,1.921359398693312e-05
0.5541516542434692,0.4835994839668274,-0.9487822651863098,0.9999560117721558,0.5818663239479065,0.42861801385879517,-0.8800204992294312,0.9998922944068909,0.6005122065544128,0.4289841055870056,-0.879976749420166,0.9999281167984009,0.6183610558509827,0.43078699707984924,-0.8801528811454773,0.9998981356620789,0.5259374380111694,0.431762158870697,-0.8739181756973267,0.9998705983161926,0.5097531080245972,0.4346180856227875,-0.8730970621109009,0.9998993277549744,0.49979090690612793,0.4383079707622528,-0.8735384941101074,0.9998624920845032,0.6414567828178406,0.4708634912967682,-0.48286885023117065,0.9999184012413025,0.4865805506706238,0.4805648624897003,-0.43514037132263184,0.9999119639396667,0.5943986177444458,0.5569655299186707,-0.8029623031616211,0.9999363422393799,0.52303546667099,0.5611901879310608,-0.7911849617958069,0.999929666519165,0.8043237924575806,0.8901624083518982,-0.23611955344676971,0.9988683462142944,0.3368362784385681,0.8381597399711609,-0.3078354597091675,0.9989964365959167,0.9172478914260864,1.2912787199020386,-0.34539923071861267,0.1355961710214615,0.1643102467060089,1.0799705982208252,-0.45423364639282227,0.3313211500644684,0.9379864931106567,1.6343821287155151,-0.8616955876350403,0.09423115104436874,0.1117108091711998,1.4845490455627441,-1.2009329795837402,0.12922950088977814,0.9803583025932312,1.7545243501663208,-0.9675799608230591,0.10166693478822708,0.07410817593336105,1.583580732345581,-1.3475042581558228,0.12906287610530853,0.9165610074996948,1.7685188055038452,-1.0196533203125,0.1480868011713028,0.1292378306388855,1.5937175750732422,-1.4221712350845337,0.19222168624401093,0.8945808410644531,1.7197734117507935,-0.9053983688354492,0.14763878285884857,0.14568588137626648,1.5577267408370972,-1.2594773769378662,0.19888056814670563,0.6966123580932617,1.6330879926681519,-0.038868725299835205,0.0006925612688064575,0.3901851773262024,1.6141728162765503,0.045474711805582047,0.0007937991758808494,0.6731112599372864,2.298936128616333,0.03772587329149246,0.0002096486568916589,0.38309577107429504,2.2670435905456543,0.17932669818401337,8.941120177041739e-05,0.6663810610771179,2.8514442443847656,0.8667885661125183,1.1424790500313975e-05,0.37831419706344604,2.8371851444244385,0.8005303144454956,2.0108759599679615e-06,0.6755419969558716,2.96140718460083,0.910486102104187,1.2091548342141323e-05,0.36937958002090454,2.9468438625335693,0.8419665098190308,4.744874786410946e-06,0.6022807359695435,3.0250024795532227,0.2640068531036377,1.839005562942475e-05,0.4199092388153076,3.013666868209839,0.15631964802742004,1.8293019820703194e-05
0.5540896058082581,0.48391687870025635,-0.9615404009819031,0.9999568462371826,0.5817735195159912,0.4288317561149597,-0.8902854919433594,0.9998940229415894,0.6004135012626648,0.42920631170272827,-0.8902303576469421,0.999929666519165,0.6183021068572998,0.43087849020957947,-0.8904501795768738,0.9999002814292908,0.5258176922798157,0.43207719922065735,-0.8863965272903442,0.9998723864555359,0.5095365047454834,0.43490034341812134,-0.8855209350585938,0.9999011754989624,0.49957308173179626,0.43848419189453125,-0.8859540820121765,0.9998646378517151,0.6414252519607544,0.47075536847114563,-0.4855244755744934,0.9999202489852905,0.48605185747146606,0.4806474447250366,-0.4454469084739685,0.9999140501022339,0.5943893790245056,0.5565633177757263,-0.8123195767402649,0.9999384880065918,0.5229161977767944,0.5607837438583374,-0.8025894165039062,0.9999317526817322,0.8044770359992981,0.8902613520622253,-0.2478257119655609,0.9989239573478699,0.3367834687232971,0.8382812142372131,-0.3146255612373352,0.9990443587303162,0.9185363054275513,1.2919304370880127,-0.3651590645313263,0.13570256531238556,0.16350701451301575,1.0807667970657349,-0.4314023554325104,0.3331921696662903,0.9370698928833008,1.6360790729522705,-0.8779276609420776,0.08880474418401718,0.1185644119977951,1.4847885370254517,-1.0439379215240479,0.12377116084098816,0.9794967770576477,1.7573895454406738,-0.9888337254524231,0.09598849713802338,0.08323061466217041,1.58451247215271,-1.1814615726470947,0.12345205247402191,0.9157414436340332,1.7712266445159912,-1.041867971420288,0.14190222322940826,0.13890138268470764,1.5945132970809937,-1.2603466510772705,0.18598750233650208,0.893724799156189,1.721494436264038,-0.9227930307388306,0.14154258370399475,0.15348407626152039,1.5580635070800781,-1.1001484394073486,0.19245308637619019,0.6965301632881165,1.6331337690353394,-0.03427576646208763,0.0006836879765614867,0.3867160677909851,1.6143875122070312,0.04105628654360771,0.0007835978176444769,0.6732578277587891,2.2999513149261475,-0.0423896387219429,0.00019871440599672496,0.38323894143104553,2.2671196460723877,-0.05375908687710762,8.456609066342935e-05,0.6673442125320435,2.854384183883667,0.633073091506958,1.101495490729576e-05,0.3795816898345947,2.838928699493408,0.4132395386695862,1.9232757040299475e-06,0.6766279935836792,2.96476149559021,0.6604515314102173,1.1776059182011522e-05,0.3704525828361511,2.95048451423645,0.4368005692958832,4.561679816106334e-06,0.6031925678253174,3.027107000350952,-0.005425100680440664,1.7836899132817052e-05,0.42141228914260864,3.014767646789551,-0.2697274684906006,1.7672271496849135e-05
0.553659975528717,0.48430150747299194,-0.9798649549484253,0.9999579787254333,0.5813414454460144,0.4289475977420807,-0.9106137156486511,0.9998967051506042,0.5999178290367126,0.42927059531211853,-0.9105345606803894,0.9999315738677979,0.6178802251815796,0.4309999644756317,-0.9107767939567566,0.9999029636383057,0.5254120826721191,0.43216416239738464,-0.9055641293525696,0.999875009059906,0.509135365486145,0.43511703610420227,-0.9046842455863953,0.9999033808708191,0.49912208318710327,0.43891704082489014,-0.9051087498664856,0.9998670816421509,0.6411789059638977,0.4708338677883148,-0.4999349117279053,0.999922513961792,0.4855411648750305,0.4813295602798462,-0.4548007547855377,0.9999160766601562,0.5939913392066956,0.5566244125366211,-0.827862560749054,0.9999412298202515,0.5223144292831421,0.560983419418335,-0.8163319826126099,0.9999340772628784,0.8044657707214355,0.8900099396705627,-0.2535870373249054,0.9989868402481079,0.33685538172721863,0.8378845453262329,-0.3205046057701111,0.9990900754928589,0.9194350242614746,1.2903558015823364,-0.37478575110435486,0.13984529674053192,0.16340389847755432,1.0741794109344482,-0.49029260873794556,0.3377818167209625,0.9379056096076965,1.6351572275161743,-0.8851696252822876,0.08534868061542511,0.11767049133777618,1.4757046699523926,-1.1858104467391968,0.12135189771652222,0.9805834889411926,1.7567646503448486,-0.9980602264404297,0.09201113134622574,0.08129797875881195,1.5749322175979614,-1.3351202011108398,0.12026228755712509,0.9161669015884399,1.7702478170394897,-1.0498898029327393,0.13831612467765808,0.13784173130989075,1.5837314128875732,-1.4087178707122803,0.18298931419849396,0.8942047953605652,1.7208142280578613,-0.9300638437271118,0.13786815106868744,0.15242359042167664,1.547675609588623,-1.2419694662094116,0.18925262987613678,0.69659024477005,1.6331467628479004,-0.03362635523080826,0.0007056393660604954,0.3867570757865906,1.6144752502441406,0.04036073014140129,0.0008008777513168752,0.6732649803161621,2.3000171184539795,-0.017872847616672516,0.00019411329412832856,0.38367030024528503,2.26718807220459,-0.01818203181028366,8.219893061323091e-05,0.6678446531295776,2.8545777797698975,0.6902665495872498,1.1210478987777606e-05,0.38044026494026184,2.8389904499053955,0.49785304069519043,1.9223193703510333e-06,0.6772245168685913,2.9649436473846436,0.7219845056533813,1.1914433343918063e-05,0.3713253438472748,2.9503228664398193,0.5276826024055481,4.577485469781095e-06,0.6036940813064575,3.02689528465271,0.06291289627552032,1.792038165149279e-05,0.42267870903015137,3.015573740005493,-0.1678522229194641,1.7653754184721038e-05
0.553662896156311,0.4844669997692108,-0.9777945280075073,0.9999590516090393,0.5813336372375488,0.42910462617874146,-0.9099124073982239,0.9998990297317505,0.5998954176902771,0.4293869733810425,-0.9098008275032043,0.9999329447746277,0.6178473234176636,0.4311433732509613,-0.9100290536880493,0.9999051690101624,0.5254355669021606,0.4324050843715668,-0.9050148129463196,0.999877393245697,0.5091314315795898,0.4353141486644745,-0.9041476249694824,0.999904990196228,0.4991030693054199,0.4390351176261902,-0.9045623540878296,0.9998687505722046,0.6411287784576416,0.4708765745162964,-0.5031322240829468,0.9999237060546875,0.4854922890663147,0.48142221570014954,-0.46097055077552795,0.9999175667762756,0.5939822793006897,0.5566570162773132,-0.827937126159668,0.9999436140060425,0.5223144292831421,0.5609474182128906,-0.816462516784668,0.9999363422393799,0.8047040700912476,0.8900654315948486,-0.2588297724723816,0.9990468621253967,0.3371924161911011,0.8379733562469482,-0.33659273386001587,0.9991306662559509,0.9193211793899536,1.2915257215499878,-0.37979981303215027,0.142449289560318,0.16343262791633606,1.0750300884246826,-0.49144110083580017,0.3352525532245636,0.9373028874397278,1.634551763534546,-0.8877716064453125,0.08168016374111176,0.11771321296691895,1.480071783065796,-1.1633316278457642,0.11749594658613205,0.9799822568893433,1.7559082508087158,-0.9984623193740845,0.08829803019762039,0.08120354264974594,1.5794295072555542,-1.3095920085906982,0.11644288152456284,0.915705680847168,1.7693121433258057,-1.0507876873016357,0.13483810424804688,0.1377270519733429,1.5899161100387573,-1.384502649307251,0.1785336136817932,0.8937783241271973,1.7200027704238892,-0.932479739189148,0.13468623161315918,0.15241748094558716,1.5536638498306274,-1.2200101613998413,0.1852712780237198,0.6982544660568237,1.633159875869751,-0.03201320022344589,0.000716324255336076,0.3869602084159851,1.6239901781082153,0.03866351395845413,0.000807829899713397,0.6740370392799377,2.30239200592041,0.0891256183385849,0.00018437129619996995,0.38401564955711365,2.274257183074951,0.11419036239385605,7.779039879096672e-05,0.6682418584823608,2.8578429222106934,0.8769575357437134,1.0981685591104906e-05,0.3810369074344635,2.8434929847717285,0.7060193419456482,1.8435605397826293e-06,0.6777123212814331,2.967576742172241,0.9185006022453308,1.179797800432425e-05,0.37203508615493774,2.952979803085327,0.7446646690368652,4.414715021994198e-06,0.6040329337120056,3.031514883041382,0.2949652671813965,1.7370151908835396e-05,0.42286452651023865,3.024243116378784,0.0695648342370987,1.6795875126263127e-05
0.5535544157028198,0.4851033389568329,-0.9650143384933472,0.9999613761901855,0.5811423063278198,0.4295443594455719,-0.9002126455307007,0.9999045729637146,0.599616289138794,0.4299762547016144,-0.900019645690918,0.9999364018440247,0.6175538301467896,0.4315853714942932,-0.9001966714859009,0.9999102354049683,0.5254092216491699,0.4326445162296295,-0.8929033279418945,0.9998839497566223,0.5090986490249634,0.4356459081172943,-0.8920733332633972,0.9999097585678101,0.49906831979751587,0.4395599067211151,-0.8924463391304016,0.9998752474784851,0.6409561038017273,0.4711270332336426,-0.503618597984314,0.9999276399612427,0.4854552149772644,0.48173949122428894,-0.4566592574119568,0.9999217987060547,0.5938807725906372,0.5568124055862427,-0.8213664889335632,0.9999472498893738,0.5223023295402527,0.5610599517822266,-0.8072991371154785,0.9999402165412903,0.8048487901687622,0.8901644945144653,-0.2688755393028259,0.9991119503974915,0.33733221888542175,0.8380798101425171,-0.33432790637016296,0.9991830587387085,0.9193658828735352,1.2915706634521484,-0.4170490801334381,0.14691446721553802,0.16308653354644775,1.075500726699829,-0.5073440670967102,0.33567577600479126,0.9380722045898438,1.6333547830581665,-0.9647396802902222,0.0794214978814125,0.11192212253808975,1.4795641899108887,-1.232093334197998,0.11662033200263977,0.9807693362236023,1.7539290189743042,-1.088904857635498,0.08606984466314316,0.07049757987260818,1.5778982639312744,-1.3829700946807861,0.11570128798484802,0.9172112345695496,1.7666411399841309,-1.1434370279312134,0.13356412947177887,0.12719371914863586,1.5876702070236206,-1.4586522579193115,0.1787109375,0.8950770497322083,1.7182234525680542,-1.0118372440338135,0.13381393253803253,0.14453533291816711,1.5523251295089722,-1.2910566329956055,0.1862669736146927,0.6992731094360352,1.6341866254806519,-0.03246928006410599,0.0007421558257192373,0.388418972492218,1.6261059045791626,0.039123497903347015,0.0008394776959903538,0.6793904900550842,2.3043081760406494,0.10260508209466934,0.00017461605602875352,0.38791555166244507,2.2828123569488525,0.14145015180110931,7.358210132224485e-05,0.676484227180481,2.8610730171203613,0.8938101530075073,1.054813947121147e-05,0.38656774163246155,2.850433588027954,0.7285113334655762,1.74941692421271e-06,0.6858974099159241,2.9709551334381104,0.9357504844665527,1.1415664630476385e-05,0.3775012195110321,2.9589240550994873,0.7668437361717224,4.188222646916984e-06,0.6164904236793518,3.0358242988586426,0.3171384036540985,1.6513022274011746e-05,0.43029552698135376,3.033539295196533,0.09340348094701767,1.5808951502549462e-05
